frame,DetObj#,x,y,z,v,snr,noise
2,19,0.38885655999183655,2.019721746444702,0.265673965215683,-0.8400537371635437,226,558
2,20,0.5956951379776001,2.028247833251953,0.13189812004566193,-0.8400537371635437,187,574
2,21,0.7432399988174438,2.0277249813079834,0.10406892001628876,-0.8400537371635437,154,603
2,22,0.0,3.083235263824463,0.18515607714653015,-0.8400537371635437,114,643
2,23,0.0,3.1328654289245605,-0.017694026231765747,-0.8400537371635437,124,649
3,0,-0.06067265570163727,1.9345887899398804,0.15232938528060913,0.0,212,589
3,1,-0.06205157935619354,1.9844321012496948,0.03141859546303749,0.0,238,597
3,2,-0.12686100602149963,2.0255179405212402,0.03426998853683472,0.0,220,603
3,3,0.38885655999183655,2.0104808807373047,0.3283669948577881,0.0,223,603
3,4,0.5956951379776001,2.0221822261810303,0.20485590398311615,0.0,184,619
3,5,0.7432399988174438,2.022651433944702,0.17714256048202515,0.0,153,646
3,6,0.0,3.0766451358795166,0.2736368775367737,0.0,112,686
3,7,0.0,3.131938934326172,0.07820730656385422,0.0,123,693
3,8,0.3171525299549103,5.05835485458374,0.24981635808944702,0.0,113,599
3,9,-0.06067265570163727,1.9286831617355347,0.2145216464996338,0.8400537371635437,213,547
3,10,-0.06205157935619354,1.9823908805847168,0.09531113505363464,0.8400537371635437,239,555
3,11,-0.12686100602149963,2.0231783390045166,0.10318062454462051,0.8400537371635437,221,560
3,12,0.38885655999183655,1.9992619752883911,0.39090901613235474,0.8400537371635437,224,561
3,13,0.5956951379776001,2.013866424560547,0.27482375502586365,0.8400537371635437,185,577
3,14,0.7432399988174438,2.0146877765655518,0.2520555853843689,0.8400537371635437,153,605
3,15,0.0,3.127894878387451,0.17729155719280243,0.8400537371635437,124,651
3,16,0.3171525299549103,5.04858922958374,0.4013819098472595,0.8400537371635437,113,558
3,17,-0.06067265570163727,1.9384052753448486,0.0917777419090271,-0.8400537371635437,210,549
3,18,-0.06205157935619354,1.9844331741333008,-0.03134427219629288,-0.8400537371635437,236,557
3,19,-0.06343050301074982,2.0287816524505615,-0.0035009514540433884,-0.8400537371635437,218,562
3,20,0.38885655999183655,2.0197765827178955,0.26525557041168213,-0.8400537371635437,221,563
3,21,0.5956951379776001,2.0280957221984863,0.13421659171581268,-0.8400537371635437,183,577
3,22,0.7432399988174438,2.0277903079986572,0.10278714448213577,-0.8400537371635437,153,605
3,23,0.0,3.0834619998931885,0.1813388615846634,-0.8400537371635437,113,644
3,24,0.0,3.132861852645874,-0.018264899030327797,-0.8400537371635437,124,650
3,25,0.3171525299549103,5.0631818771362305,0.11640990525484085,-0.8400537371635437,114,556
4,0,-0.06067265570163727,1.934333086013794,0.1555427461862564,0.0,205,596
4,1,-0.06205157935619354,1.9845305681228638,0.024417655542492867,0.0,232,602
4,2,-0.12686100602149963,2.0257818698883057,0.01025374699383974,0.0,216,606
4,3,0.45366597175598145,2.0067057609558105,0.26150837540626526,0.0,220,606
4,4,0.5956951379776001,2.024811267852783,0.17699117958545685,0.0,183,620
4,5,0.7432399988174438,2.0237348079681396,0.1643061488866806,0.0,152,648
4,6,0.0,3.074584484100342,0.295892596244812,0.0,112,685
4,7,0.0,3.131965398788452,0.07714248448610306,0.0,124,692
4,8,0.3171525299549103,5.060474395751953,0.2023886889219284,0.0,113,600
4,9,-0.06067265570163727,1.9284471273422241,0.21663221716880798,0.8400537371635437,206,554
4,10,-0.06205157935619354,1.9827266931533813,0.0880480408668518,0.8400537371635437,232,561
4,11,-0.12686100602149963,2.0242550373077393,0.07930406928062439,0.8400537371635437,214,564
4,12,0.45366597175598145,1.9976134300231934,0.3237215280532837,0.8400537371635437,220,565
4,13,0.5956951379776001,2.017439126968384,0.247235968708992,0.8400537371635437,184,578
4,14,0.7432399988174438,2.0162370204925537,0.23934713006019592,0.8400537371635437,152,606
4,15,0.0,3.064028739929199,0.3903202712535858,0.8400537371635437,113,643
4,16,0.0,3.1278436183929443,0.1781892031431198,0.8400537371635437,125,650
4,17,0.15857626497745514,5.061061859130859,0.3323471248149872,0.8400537371635437,114,557
4,18,-0.06067265570163727,1.938321828842163,0.09352296590805054,-0.8400537371635437,204,554
4,19,-0.06205157935619354,1.9842842817306519,-0.039672013372182846,-0.8400537371635437,233,560
4,20,-0.06343050301074982,2.0285205841064453,-0.03273879364132881,-0.8400537371635437,217,563
4,21,0.45366597175598145,2.0139544010162354,0.1980978399515152,-0.8400537371635437,219,564
4,22,0.5956951379776001,2.029754400253296,0.10622440278530121,-0.8400537371635437,184,578
4,23,0.7432399988174438,2.028414011001587,0.08964142948389053,-0.8400537371635437,152,606
4,24,0.0,3.0820388793945312,0.20410387217998505,-0.8400537371635437,113,643
4,25,0.0,3.1328377723693848,-0.022036369889974594,-0.8400537371635437,123,650
4,26,0.3171525299549103,5.06435489654541,0.04085418954491615,-0.8400537371635437,113,557
5,0,-0.06067265570163727,1.9345687627792358,0.15258392691612244,0.0,211,590
5,1,-0.06205157935619354,1.9846014976501465,0.01773774065077305,0.0,233,601
5,2,-0.12686100602149963,2.0257480144500732,0.01555657759308815,0.0,213,608
5,3,0.45366597175598145,2.0051119327545166,0.2734610140323639,0.0,220,607
5,4,0.5956951379776001,2.0248255729675293,0.17682668566703796,0.0,183,621
5,5,0.7432399988174438,2.0239100456237793,0.16213496029376984,0.0,151,649
5,6,0.0,3.075420618057251,0.2870712876319885,0.0,112,685
5,7,0.0,3.1320340633392334,0.07429657876491547,0.0,125,692
5,8,0.3171525299549103,5.061471462249756,0.17569267749786377,0.0,114,600
5,9,-0.06067265570163727,1.9286843538284302,0.21451039612293243,0.8400537371635437,210,551
5,10,-0.06205157935619354,1.9829769134521484,0.08222121745347977,0.8400537371635437,232,561
5,11,-0.12686100602149963,2.0239951610565186,0.08567876368761063,0.8400537371635437,211,567
5,12,0.45366597175598145,1.995500087738037,0.3365028500556946,0.8400537371635437,219,566
5,13,0.5956951379776001,2.017286539077759,0.2484789341688156,0.8400537371635437,183,580
5,14,0.7432399988174438,2.016296148300171,0.23884917795658112,0.8400537371635437,150,607
5,15,0.0,3.1280479431152344,0.17456723749637604,0.8400537371635437,124,650
5,16,0.15857626497745514,5.063795566558838,0.2877042293548584,0.8400537371635437,115,558
5,17,-0.06067265570163727,1.9383999109268188,0.0918910801410675,-0.8400537371635437,210,548
5,18,-0.06205157935619354,1.9841639995574951,-0.045287709683179855,-0.8400537371635437,235,558
5,19,-0.12686100602149963,2.0250954627990723,-0.05372092127799988,-0.8400537371635437,217,563
5,20,0.45366597175598145,2.012577533721924,0.2116277664899826,-0.8400537371635437,220,564
5,21,0.5956951379776001,2.029733896255493,0.10661233961582184,-0.8400537371635437,184,579
5,22,0.7432399988174438,2.02852463722229,0.08710159361362457,-0.8400537371635437,151,607
5,23,0.0,3.082763910293579,0.19284293055534363,-0.8400537371635437,113,643
5,24,0.0,3.1328136920928955,-0.025222808122634888,-0.8400537371635437,123,650
6,0,-0.06067265570163727,1.9347310066223145,0.1505136787891388,0.0,208,592
6,1,-0.06205157935619354,1.9846113920211792,0.016595400869846344,0.0,233,602
6,2,-0.12686100602149963,2.025730609893799,0.017681116238236427,0.0,214,607
6,3,0.45366597175598145,2.005183219909668,0.27293720841407776,0.0,221,606
6,4,0.5956951379776001,2.0247304439544678,0.1779136210680008,0.0,184,620
6,5,0.7432399988174438,2.0238428115844727,0.1629706472158432,0.0,152,648
6,6,0.0,3.07541823387146,0.2870965898036957,0.0,112,686
6,7,0.0,3.1319682598114014,0.07702546566724777,0.0,124,692
6,8,0.3171525299549103,5.060951232910156,0.19009046256542206,0.0,114,600
6,9,-0.06067265570163727,1.9290059804916382,0.21159929037094116,0.8400537371635437,211,549
6,10,-0.06205157935619354,1.983054757118225,0.08032261580228806,0.8400537371635437,233,559
6,11,-0.12686100602149963,2.023920774459839,0.08741383999586105,0.8400537371635437,214,564
6,12,0.45366597175598145,1.9958552122116089,0.33439046144485474,0.8400537371635437,222,564
6,13,0.5956951379776001,2.0173628330230713,0.24785804748535156,0.8400537371635437,185,578
6,14,0.7432399988174438,2.01651930809021,0.23695789277553558,0.8400537371635437,152,606
6,15,0.0,3.1280887126922607,0.17383632063865662,0.8400537371635437,124,650
6,16,0.15857626497745514,5.062055587768555,0.31685298681259155,0.8400537371635437,115,558
6,17,-0.06067265570163727,1.9385013580322266,0.0897248387336731,-0.8400537371635437,210,549
6,18,-0.06205157935619354,1.9841203689575195,-0.04715968668460846,-0.8400537371635437,234,558
6,19,-0.12686100602149963,2.025123119354248,-0.05266011133790016,-0.8400537371635437,216,564
6,20,0.45366597175598145,2.012751817703247,0.2099645882844925,-0.8400537371635437,222,562
6,21,0.5956951379776001,2.029693365097046,0.1073843464255333,-0.8400537371635437,186,576
6,22,0.7432399988174438,2.0284814834594727,0.08810249716043472,-0.8400537371635437,153,604
6,23,0.0,3.082852840423584,0.1914171576499939,-0.8400537371635437,113,643
6,24,0.0,3.1328349113464355,-0.022438613697886467,-0.8400537371635437,124,650
6,25,0.3171525299549103,5.064510822296143,0.009518387727439404,-0.8400537371635437,112,559
7,0,0.4922758638858795,0.5646799802780151,0.03876899182796478,0.0,112,633
7,1,-0.06067265570163727,1.9343551397323608,0.15526802837848663,0.0,210,591
7,2,-0.06205157935619354,1.98453688621521,0.02390238456428051,0.0,236,600
7,3,-0.12686100602149963,2.0257394313812256,0.016637558117508888,0.0,218,603
7,4,0.45366597175598145,2.0062825679779053,0.26473569869995117,0.0,224,603
7,5,0.5956951379776001,2.0245139598846436,0.18036063015460968,0.0,187,617
7,6,0.7432399988174438,2.023582696914673,0.1661674976348877,0.0,155,645
7,7,0.0,3.075443983078003,0.2868209183216095,0.0,113,685
7,8,0.0,3.1319289207458496,0.07861220836639404,0.0,124,692
7,9,0.4922758638858795,0.5626066327095032,0.06196979433298111,0.8400537371635437,112,591
7,10,-0.06067265570163727,1.928292989730835,0.21800045669078827,0.8400537371635437,210,550
7,11,-0.06205157935619354,1.9827017784118652,0.0886075496673584,0.8400537371635437,235,558
7,12,-0.12686100602149963,2.0240073204040527,0.085391104221344,0.8400537371635437,217,561
7,13,0.45366597175598145,1.9970160722732544,0.32738640904426575,0.8400537371635437,225,560
7,14,0.5956951379776001,2.0169293880462646,0.2513602375984192,0.8400537371635437,188,575
7,15,0.7432399988174438,2.016012668609619,0.24122941493988037,0.8400537371635437,155,603
7,16,0.0,3.0650417804718018,0.3822838366031647,0.8400537371635437,112,643
7,17,0.0,3.1279518604278564,0.17627942562103271,0.8400537371635437,124,650
7,18,0.4922758638858795,0.5658538341522217,0.013263758271932602,-0.8400537371635437,113,590
7,19,-0.06067265570163727,1.9383189678192139,0.09358367323875427,-0.8400537371635437,210,549
7,20,-0.06205157935619354,1.9842792749404907,-0.03992069140076637,-0.8400537371635437,236,557
7,21,-0.06343050301074982,2.0286123752593994,-0.026437196880578995,-0.8400537371635437,219,561
7,22,0.45366597175598145,2.0134506225585938,0.20315274596214294,-0.8400537371635437,222,561
7,23,0.5956951379776001,2.029529571533203,0.11043631285429001,-0.8400537371635437,187,575
7,24,0.7432399988174438,2.028372287750244,0.0905810296535492,-0.8400537371635437,155,603
7,25,0.0,3.08284592628479,0.1915282905101776,-0.8400537371635437,113,643
7,26,0.0,3.1328485012054443,-0.020465610548853874,-0.8400537371635437,124,650
8,0,-0.06067265570163727,1.9344310760498047,0.15431912243366241,0.0,212,588
8,1,-0.06205157935619354,1.984560489654541,0.021850932389497757,0.0,237,598
8,2,-0.12686100602149963,2.0257740020751953,0.01170418318361044,0.0,221,601
8,3,0.45366597175598145,2.0068037509918213,0.26075488328933716,0.0,226,600
8,4,0.5956951379776001,2.0245654582977295,0.17978201806545258,0.0,189,615
8,5,0.7432399988174438,2.023406982421875,0.16829334199428558,0.0,156,644
8,6,0.0,3.0755672454833984,0.28549522161483765,0.0,114,685
8,7,0.0,3.1320059299468994,0.0754764974117279,0.0,124,691
8,8,0.3171525299549103,5.061237812042236,0.18229320645332336,0.0,113,600
8,9,-0.06067265570163727,1.9285882711410522,0.21537312865257263,0.8400537371635437,213,547
8,10,-0.06205157935619354,1.9828705787658691,0.08474535495042801,0.8400537371635437,238,555
8,11,-0.12686100602149963,2.0241897106170654,0.08095049113035202,0.8400537371635437,220,559
8,12,0.45366597175598145,1.997660756111145,0.32342958450317383,0.8400537371635437,227,558
8,13,0.5956951379776001,2.0169339179992676,0.25132516026496887,0.8400537371635437,189,573
8,14,0.7432399988174438,2.015608549118042,0.244583398103714,0.8400537371635437,156,602
8,15,0.0,3.065359592437744,0.37972670793533325,0.8400537371635437,113,643
8,16,0.0,3.1280269622802734,0.1749434769153595,0.8400537371635437,125,650
8,17,0.15857626497745514,5.062780380249023,0.30505043268203735,0.8400537371635437,112,559
8,18,-0.06067265570163727,1.938258171081543,0.09483394771814346,-0.8400537371635437,211,547
8,19,-0.06205157935619354,1.9842668771743774,-0.040528107434511185,-0.8400537371635437,237,556
8,20,-0.06343050301074982,2.028538703918457,-0.03159218654036522,-0.8400537371635437,221,559
8,21,0.45366597175598145,2.013953685760498,0.19810473918914795,-0.8400537371635437,225,558
8,22,0.5956951379776001,2.029601812362671,0.1091008186340332,-0.8400537371635437,189,573
8,23,0.7432399988174438,2.0282559394836426,0.09314748644828796,-0.8400537371635437,156,602
8,24,0.0,3.0827243328094482,0.19347310066223145,-0.8400537371635437,114,642
8,25,0.0,3.1328389644622803,-0.021847756579518318,-0.8400537371635437,125,649
8,26,0.3171525299549103,5.064513683319092,0.007924241945147514,-0.8400537371635437,113,557
9,0,-0.06067265570163727,1.9345026016235352,0.1534208208322525,0.0,213,588
9,1,-0.06205157935619354,1.9843484163284302,0.03632185980677605,0.0,239,597
9,2,-0.12686100602149963,2.0252974033355713,0.04546687379479408,0.0,221,600
9,3,0.45366597175598145,2.002096176147461,0.2947303056716919,0.0,227,599
9,4,0.5956951379776001,2.022336483001709,0.2033270299434662,0.0,189,615
9,5,0.7432399988174438,2.0230085849761963,0.1730179786682129,0.0,157,642
9,6,0.0,3.077028512954712,0.26929062604904175,0.0,114,684
9,7,0.0,3.1316866874694824,0.08772914856672287,0.0,124,691
9,8,0.3171525299549103,5.060519695281982,0.20124833285808563,0.0,117,596
9,9,-0.06067265570163727,1.9286038875579834,0.21523231267929077,0.8400537371635437,214,546
9,10,-0.06205157935619354,1.9822179079055786,0.09884154051542282,0.8400537371635437,239,554
9,11,-0.12686100602149963,2.022675037384033,0.11261594295501709,0.8400537371635437,221,557
9,12,0.38885655999183655,2.0016672611236572,0.3784005343914032,0.8400537371635437,227,557
9,13,0.5956951379776001,2.01428484916687,0.27174142003059387,0.8400537371635437,189,573
9,14,0.7432399988174438,2.0149242877960205,0.25015708804130554,0.8400537371635437,157,601
9,15,0.0,3.066744089126587,0.36837801337242126,0.8400537371635437,113,643
9,16,0.0,3.127223491668701,0.1887616068124771,0.8400537371635437,124,650
9,17,0.15857626497745514,5.06025505065918,0.3444107472896576,0.8400537371635437,117,555
9,18,-0.06067265570163727,1.9382810592651367,0.0943647027015686,-0.8400537371635437,211,547
9,19,-0.06205157935619354,1.984531283378601,-0.024358045309782028,-0.8400537371635437,238,556
9,20,-0.12686100602149963,2.025703191757202,-0.020575931295752525,-0.8400537371635437,221,559
9,21,0.45366597175598145,2.009694814682007,0.23744726181030273,-0.8400537371635437,225,558
9,22,0.5956951379776001,2.0278704166412354,0.13758176565170288,-0.8400537371635437,189,573
9,23,0.7432399988174438,2.028003454208374,0.098493792116642,-0.8400537371635437,157,600
9,24,0.0,3.0838794708251953,0.17409682273864746,-0.8400537371635437,114,642
9,25,0.0,3.1329047679901123,-0.008112774230539799,-0.8400537371635437,124,649
9,26,0.3171525299549103,5.064406394958496,0.03385046124458313,-0.8400537371635437,115,555
10,0,-0.06067265570163727,1.9356932640075684,0.1375865936279297,0.0,206,595
10,1,-0.06205157935619354,1.984565019607544,0.021430982276797295,0.0,236,600
10,2,-0.12686100602149963,2.025461435317993,0.03746344521641731,0.0,218,604
10,3,0.45366597175598145,2.004767656326294,0.2759742736816406,0.0,221,607
10,4,0.5956951379776001,2.023848056793213,0.18768388032913208,0.0,183,621
10,5,0.7432399988174438,2.023651361465454,0.1653289496898651,0.0,154,646
10,6,0.0,3.0762882232666016,0.2776179909706116,0.0,116,682
10,7,0.0,3.132141590118408,0.06961636245250702,0.0,127,689
10,8,-0.06067265570163727,1.9299721717834473,0.20259666442871094,0.8400537371635437,206,553
10,9,-0.06205157935619354,1.9826643466949463,0.08944118767976761,0.8400537371635437,235,558
10,10,-0.12686100602149963,2.0228850841522217,0.10877819359302521,0.8400537371635437,217,562
10,11,0.38885655999183655,2.0043630599975586,0.3638506233692169,0.8400537371635437,222,563
10,12,0.5956951379776001,2.0154995918273926,0.26258012652397156,0.8400537371635437,185,578
10,13,0.7432399988174438,2.015526056289673,0.2452617585659027,0.8400537371635437,156,603
10,14,0.0,3.0660595893859863,0.3740329146385193,0.8400537371635437,115,641
10,15,0.0,3.127988576889038,0.17562821507453918,0.8400537371635437,127,647
10,16,-0.06067265570163727,1.939135193824768,0.07478642463684082,-0.8400537371635437,205,554
10,17,-0.06205157935619354,1.9841887950897217,-0.04418724775314331,-0.8400537371635437,235,559
10,18,-0.12686100602149963,2.0255839824676514,-0.03010539524257183,-0.8400537371635437,216,564
10,19,0.45366597175598145,2.0122642517089844,0.2145869880914688,-0.8400537371635437,217,567
10,20,0.5956951379776001,2.029237985610962,0.11567103117704391,-0.8400537371635437,182,581
10,21,0.7432399988174438,2.028486967086792,0.08797422796487808,-0.8400537371635437,152,606
10,22,0.0,3.083224058151245,0.18534113466739655,-0.8400537371635437,116,640
10,23,0.0,3.1327407360076904,-0.03307069092988968,-0.8400537371635437,127,647
11,0,-0.06067265570163727,1.9334583282470703,0.16606289148330688,0.0,208,592
11,1,-0.06205157935619354,1.9843324422836304,0.03718463331460953,0.0,233,602
11,2,-0.12686100602149963,2.0257632732391357,0.013448022305965424,0.0,216,609
11,3,0.38885655999183655,2.0188586711883545,0.2721547782421112,0.0,216,611
11,4,0.5956951379776001,2.0248677730560303,0.17634317278862,0.0,171,628
11,5,0.7432399988174438,2.0179712772369385,0.2242569476366043,0.0,147,654
11,6,0.0,3.0699386596679688,0.3407324552536011,0.0,114,684
11,7,0.0,3.129911184310913,0.13716235756874084,0.0,127,691
11,8,-0.06067265570163727,1.927131175994873,0.22804231941699982,0.8400537371635437,210,549
11,9,-0.06205157935619354,1.9817432165145874,0.10794170200824738,0.8400537371635437,234,560
11,10,-0.12686100602149963,2.0238585472106934,0.08884721994400024,0.8400537371635437,216,566
11,11,0.32404714822769165,2.016423463821411,0.36069026589393616,0.8400537371635437,217,568
11,12,0.5956951379776001,2.018476724624634,0.2386171966791153,0.8400537371635437,172,585
11,13,0.7432399988174438,2.0101261138916016,0.28616684675216675,0.8400537371635437,147,611
11,14,-0.096524678170681,3.0556843280792236,0.44056519865989685,0.8400537371635437,114,642
11,15,0.0,3.1236412525177,0.2408776730298996,0.8400537371635437,126,650
11,16,0.01654708757996559,0.19664299488067627,-0.17649953067302704,-1.6801074743270874,164,441
11,17,0.16547086834907532,0.18005236983299255,0.10146376490592957,-1.6801074743270874,164,441
11,18,0.0,0.21653160452842712,-0.2202732115983963,-1.6801074743270874,134,432
11,19,-0.06067265570163727,1.9377329349517822,0.10501991212368011,-0.8400537371635437,206,552
11,20,-0.06205157935619354,1.984361171722412,-0.0356157124042511,-0.8400537371635437,232,562
11,21,-0.06343050301074982,2.0284066200256348,-0.03916163370013237,-0.8400537371635437,215,569
11,22,0.38885655999183655,2.0261905193328857,0.21073688566684723,-0.8400537371635437,213,571
11,23,0.5956951379776001,2.029353618621826,0.1136249229311943,-0.8400537371635437,170,587
11,24,0.7432399988174438,2.023874282836914,0.1625778079032898,-0.8400537371635437,145,613
11,25,0.0,3.0785138607025146,0.25174254179000854,-0.8400537371635437,114,642
11,26,0.0,3.132709503173828,0.035911764949560165,-0.8400537371635437,127,649
12,0,-0.12134531140327454,1.9257351160049438,0.21526485681533813,0.0,199,605
12,1,-0.18615473806858063,1.972051739692688,0.13844314217567444,0.0,229,609
12,2,-0.3171525001525879,2.0047481060028076,0.01973644085228443,0.0,195,609
12,3,0.4440135359764099,1.7844034433364868,0.859503984451294,0.0,195,609
12,4,0.45366597175598145,1.9627509117126465,0.49281206727027893,0.0,206,611
12,5,0.5956951379776001,2.0075292587280273,0.31782475113868713,0.0,181,625
12,6,0.7432399988174438,2.0078773498535156,0.30154159665107727,0.0,148,649
12,7,-0.193049356341362,3.0653038024902344,0.3275158703327179,0.0,150,648
12,8,-0.19580720365047455,3.122492551803589,0.16388386487960815,0.0,156,658
12,9,-0.12134531140327454,1.9160852432250977,0.28881123661994934,0.8400537371635437,200,563
12,10,-0.18615473806858063,1.965050220489502,0.21617574989795685,0.8400537371635437,229,567
12,11,-0.3171525001525879,2.0016229152679443,0.11362324655056,0.8400537371635437,196,568
12,12,0.4440135359764099,1.7345318794250488,0.9561600089073181,0.8400537371635437,196,568
12,13,0.45366597175598145,1.9393422603607178,0.5781061053276062,0.8400537371635437,204,570
12,14,0.5956951379776001,1.9927544593811035,0.4001449644565582,0.8400537371635437,181,584
12,15,0.6756727695465088,2.0202698707580566,0.36997321248054504,0.8400537371635437,145,608
12,16,-0.193049356341362,3.0511393547058105,0.44034335017204285,0.8400537371635437,149,607
12,17,-0.19580720365047455,3.11362624168396,0.28661593794822693,0.8400537371635437,155,618
12,18,-0.12134531140327454,1.9324171543121338,0.1433817446231842,-0.8400537371635437,196,567
12,19,-0.18615473806858063,1.9759011268615723,0.06300131231546402,-0.8400537371635437,225,571
12,20,-0.25372201204299927,2.0084688663482666,-0.1472017765045166,-0.8400537371635437,192,570
12,21,0.4440135359764099,1.8260952234268188,0.7669544816017151,-0.8400537371635437,192,570
12,22,0.45366597175598145,1.9814393520355225,0.41128242015838623,-0.8400537371635437,206,570
12,23,0.5956951379776001,2.0185375213623047,0.23810210824012756,-0.8400537371635437,182,584
12,24,0.7432399988174438,2.0179152488708496,0.22475969791412354,-0.8400537371635437,149,607
12,25,-0.193049356341362,3.0754270553588867,0.21237577497959137,-0.8400537371635437,150,605
